"['3H', '2H']",Loss,0
"['TH', 'JD']",Win,2
"['AD', 'TS']",Loss,0
"['QD', '8C']",Loss,2
"['TS', '2D']",Loss,3
"['4C', '7S']",Win,3
"['KH', 'AH']",Win,3
"['7C', '4C']",Loss,2
"['3C', '7H']",Win,2
"['7C', '8H']",Win,5
"['4S', '9C']",Loss,2
"['QS', '7S']",Loss,3
"['3D', '6C']",Loss,2
"['9C', 'KD']",Win,2
"['TD', 'AS']",Win,2
"['8C', '9D']",Loss,3
"['7S', 'AD']",Loss,2
"['8H', 'TD']",Win,2
"['5C', '6C']",Loss,0
"['6S', '5H']",Win,2
"['KD', '8H']",Loss,2
"['9D', '5S']",Loss,0
"['5H', 'JC']",Loss,2
"['JD', '2C']",Win,2
"['8S', '5S']",Win,3
"['TS', 'KH']",Loss,2
"['TC', '5H']",Loss,2
"['JS', 'JD']",Loss,3
"['7D', 'TS']",Loss,2
"['7D', '9D']",Win,0
"['KS', '3S']",Win,3
"['TD', '9C']",Win,2
"['4D', '3C']",Loss,3
"['9C', '9S']",Win,3
"['7C', '8S']",Loss,2
"['8S', '6C']",Win,3
"['4D', 'QD']",Win,2
"['AS', 'KH']",Win,2
"['5S', '8C']",Loss,2
"['8C', '4D']",Tie,2
"['3D', '3H']",Win,2
"['7H', '8C']",Win,3
"['2S', '6S']",Loss,2
"['9S', 'JC']",Win,3
"['9S', '3H']",Win,3
"['9C', '8S']",Loss,2
"['TH', '6H']",Loss,0
"['AC', '4S']",Win,7
"['JC', 'KD']",Win,2
"['7D', 'AC']",Win,0
"['JD', '4S']",Win,2
"['AS', 'KD']",Win,2
"['8D', '4D']",Loss,0
"['QD', '2S']",Win,2
"['5S', '5H']",Win,5
"['4D', 'JC']",Loss,2
"['QD', '7S']",Loss,3
"['8H', '9H']",Win,6
"['6H', '2D']",Loss,0
"['4H', '5S']",Win,3
"['AC', '4H']",Loss,2
"['7C', 'AD']",Loss,0
"['5H', '3S']",Win,5
"['2H', '5D']",Loss,0
"['TC', '2H']",Win,2
"['JH', '4C']",Loss,3
"['6D', 'KH']",Win,2
"['5D', '8C']",Loss,2
"['4D', '8S']",Loss,2
"['QD', '2C']",Win,3
"['3H', 'JD']",Loss,0
"['8C', '9D']",Win,2
"['7S', '2C']",Loss,0
"['QC', 'JS']",Tie,4
"['7C', 'TH']",Win,2
"['9S', '9H']",Win,3
"['3D', '8S']",Loss,3
"['3S', 'KD']",Loss,2
"['8S', '6D']",Win,5
"['5C', 'KC']",Loss,2
"['QS', 'AH']",Win,2
"['5D', 'JS']",Loss,0
"['KC', 'AS']",Loss,0
"['6H', 'QS']",Loss,2
"['QC', '9S']",Loss,0
"['3S', '6D']",Loss,0
"['8D', 'JC']",Loss,2
"['2D', '3H']",Win,3
"['6D', '7D']",Win,3
"['TH', '9S']",Win,2
"['KC', '3D']",Loss,2
"['9H', 'TD']",Tie,2
"['2S', '2H']",Loss,6
"['KD', '7S']",Win,4
"['7S', '5C']",Win,5
"['AC', '2D']",Loss,2
"['4D', '4C']",Loss,2
"['TD', '8D']",Win,3
"['7S', 'AD']",Tie,5
"['8C', '8H']",Win,3
"['JC', '5H']",Loss,2
"['3H', '7H']",Win,4
"['2C', '9S']",Loss,2
"['5C', '2D']",Tie,2
"['6S', '3D']",Win,4
"['QH', '2S']",Loss,2
"['KC', 'QH']",Loss,2
"['QC', '5H']",Win,3
"['QS', 'KS']",Loss,2
"['QS', '8D']",Win,4
"['4C', '2D']",Loss,2
"['KS', 'KD']",Win,2
"['KC', '8D']",Win,3
"['JD', '9S']",Loss,3
"['2H', 'AC']",Win,0
"['7S', '2H']",Loss,3
"['2S', '6D']",Win,2
"['3C', 'JC']",Loss,0
"['AS', 'KD']",Loss,0
"['6S', '8C']",Win,2
"['9S', '6D']",Win,3
"['2S', '8H']",Win,3
"['AD', 'AC']",Win,4
"['7H', '4C']",Loss,2
"['AC', '8D']",Win,3
"['2C', 'JD']",Loss,0
"['JC', 'AC']",Loss,2
"['TD', 'JH']",Win,2
"['JH', '9S']",Win,2
"['7C', 'JC']",Win,3
"['6D', '3D']",Loss,2
"['KD', 'TH']",Win,3
"['3D', '9C']",Loss,2
"['KS', 'QH']",Win,2
"['6H', '4D']",Loss,0
"['TS', '3D']",Win,2
"['9S', '5H']",Win,3
"['7C', '3D']",Loss,0
"['7H', 'JC']",Loss,2
"['AD', '7H']",Loss,0
"['JS', 'JH']",Win,3
"['KH', '3S']",Win,2
"['3S', 'TD']",Loss,3
"['KC', '2C']",Tie,2
"['TC', '7S']",Win,2
"['JS', '8S']",Loss,2
"['7C', 'JS']",Win,3
"['6S', '3H']",Loss,0
"['JD', '8D']",Win,3
"['JH', '2S']",Loss,2
"['TH', '8D']",Loss,0
"['KH', '2C']",Win,4
"['9H', 'JC']",Loss,0
"['TC', '5S']",Loss,0
"['8H', '9S']",Win,2
"['8S', '6H']",Loss,2
"['KC', '4H']",Loss,2
"['QH', 'KD']",Loss,2
"['7C', 'TD']",Loss,0
"['8H', '2S']",Win,3
"['9C', 'KC']",Win,2
"['9C', '8S']",Loss,0
"['AC', '7H']",Win,0
"['8C', '2C']",Loss,2
"['3C', 'TS']",Loss,0
"['AC', 'TS']",Loss,0
"['AC', '5C']",Loss,2
"['AD', '9H']",Loss,2
"['3C', '6D']",Win,3
"['8S', '6C']",Loss,3
"['8S', '3D']",Loss,2
"['8D', '8H']",Win,4
"['7S', 'AC']",Win,5
"['QC', '8S']",Win,2
"['8D', 'JC']",Loss,0
"['6D', '4C']",Win,3
"['6S', '4C']",Loss,2
"['AS', '9D']",Loss,3
"['2S', '5D']",Win,3
"['KH', '3D']",Loss,2
"['8S', '6D']",Loss,2
"['5C', '7D']",Tie,6
"['6H', '3H']",Loss,2
"['TD', 'JC']",Loss,2
"['QH', '2D']",Loss,3
"['QC', '8D']",Loss,0
"['5D', '8D']",Loss,2
"['7H', '2D']",Loss,0
"['KS', '9D']",Win,2
"['3C', '6S']",Loss,0
"['6C', '7C']",Loss,2
"['QC', 'JD']",Loss,0
"['QS', '3C']",Loss,0
"['KS', 'QC']",Win,2
"['7C', 'KD']",Win,3
"['3H', '2H']",Win,3
"['8C', 'AD']",Win,2
"['5C', '7H']",Loss,3
"['2H', '2C']",Loss,2
"['8S', 'QD']",Win,3
"['7H', 'TH']",Win,2
"['KC', '4H']",Win,7
"['AC', 'JD']",Loss,2
"['JS', 'QD']",Win,6
"['KC', '5H']",Win,2
"['QH', '8S']",Loss,0
"['7S', '2S']",Loss,0
"['7H', 'AH']",Loss,2
"['9D', 'TC']",Win,2
"['7D', '3S']",Win,2
"['7C', 'JH']",Win,3
"['TH', '3H']",Win,4
"['TD', '2C']",Loss,2
"['TC', 'QC']",Loss,3
"['KS', '4D']",Loss,0
"['6S', '2C']",Win,2
"['2C', 'AC']",Loss,2
"['6C', '3S']",Loss,0
"['KD', '5H']",Loss,2
"['JH', '2C']",Loss,2
"['7S', '9C']",Loss,2
"['TS', '9H']",Loss,3
"['AS', 'JD']",Loss,0
"['AS', 'QD']",Win,2
"['9S', '3S']",Loss,0
"['8D', 'JD']",Win,5
"['AS', '9H']",Win,2
"['KC', 'KD']",Win,3
"['6C', '8S']",Loss,2
"['JD', 'TD']",Win,6
"['KD', '6S']",Win,3
"['6C', '9D']",Win,2
"['6C', 'JH']",Win,3
"['KH', '9H']",Loss,2
"['TH', 'AD']",Loss,3
"['AD', 'JS']",Win,8
"['JD', '6H']",Tie,3
"['JD', 'QH']",Loss,2
"['KH', 'JC']",Tie,3
"['JC', '7S']",Loss,3
"['AS', '4S']",Win,2
"['KH', '3D']",Loss,2
"['TS', 'KC']",Tie,7
"['7D', '2D']",Win,2
"['8S', '5D']",Loss,2
"['AC', 'KH']",Loss,2
"['9C', '5S']",Win,7
"['3D', '8C']",Loss,2
"['KD', '7D']",Loss,3
"['7C', 'AS']",Loss,2
"['8D', '7H']",Loss,2
"['9H', '7S']",Loss,2
"['JC', 'AH']",Win,2
"['QS', '3C']",Loss,2
"['QS', '2S']",Win,2
"['9S', 'QH']",Win,3
"['QS', '8C']",Win,2
"['6C', 'AS']",Loss,3
"['6C', '4D']",Win,3
"['QD', '6C']",Win,4
"['4H', 'QS']",Win,5
"['7H', 'QS']",Tie,2
"['AC', '3S']",Loss,0
"['3S', 'JD']",Loss,2
"['7C', 'AC']",Loss,2
"['AC', '2D']",Win,3
"['9H', 'QC']",Loss,2
"['3S', '7C']",Loss,2
"['TC', '2S']",Win,2
"['8S', 'JH']",Win,7
"['9D', '4S']",Win,3
"['2D', '5D']",Loss,2
"['TS', 'JC']",Tie,7
"['4C', '5C']",Win,4
"['7D', '2S']",Loss,2
"['AH', '5D']",Win,2
"['KS', '5S']",Win,3
"['9C', 'JS']",Win,2
"['3D', '6C']",Win,5
"['JH', '8D']",Win,3
"['5D', '4D']",Win,3
"['QH', 'KH']",Win,3
"['5C', '7D']",Loss,0
"['3S', '4C']",Loss,2
"['JH', '7S']",Win,2
"['TC', '3H']",Loss,3
"['2H', '7H']",Win,2
"['QC', 'TH']",Win,3
"['4H', 'AH']",Win,6
"['4H', '6H']",Loss,2
"['2C', '6C']",Win,2
"['7S', '4S']",Win,6
"['3S', 'AH']",Win,3
"['6H', 'AC']",Loss,2
"['QD', '9H']",Win,3
"['JD', 'AH']",Win,3
"['5H', '4S']",Loss,0
"['6S', 'AH']",Win,2
"['9H', 'JC']",Win,2
"['TS', 'KS']",Win,2
"['8D', '7D']",Loss,4
"['2C', '9C']",Loss,0
"['8S', '3C']",Win,4
"['2C', 'QH']",Loss,3
"['KH', '7H']",Win,3
"['2C', 'TD']",Loss,0
"['6D', '2H']",Win,3
"['2C', '2D']",Loss,2
"['2C', '5H']",Win,3
"['2H', '2C']",Win,3
"['3C', '2D']",Loss,2
"['6H', 'AD']",Win,2
"['AC', '8C']",Win,2
"['TH', '5D']",Loss,2
"['JC', '5S']",Loss,2
"['AS', '7C']",Win,2
"['TS', '7C']",Win,2
"['4S', '3H']",Win,3
"['5S', 'JD']",Win,2
"['KD', 'AS']",Loss,3
"['8C', 'KS']",Win,3
"['7S', 'TH']",Win,2
"['7H', 'AS']",Win,3
"['8C', '3C']",Loss,0
"['7S', '5C']",Win,2
"['5D', 'QH']",Loss,0
"['QH', 'AD']",Win,4
"['JH', '5C']",Tie,2
"['4D', 'AC']",Loss,2
"['5C', '9H']",Win,2
"['2H', 'KD']",Loss,0
"['3S', '9C']",Loss,2
"['QS', '5D']",Win,3
"['6C', 'AD']",Loss,2
"['3C', 'TC']",Loss,2
"['8S', '5C']",Loss,3
"['QD', '9D']",Win,3
"['8D', '2S']",Loss,2
"['QS', 'TC']",Loss,2
"['7C', 'TD']",Loss,2
"['7S', 'AD']",Loss,0
"['TS', '2D']",Win,0
"['5C', 'QC']",Loss,2
"['9S', 'JH']",Win,0
"['AD', 'QS']",Win,2
"['5S', 'QS']",Loss,2
"['9S', 'JH']",Loss,2
"['8H', '7S']",Win,0
"['5C', 'QD']",Win,5
"['7D', 'JS']",Loss,2
"['2D', '3C']",Loss,0
"['AH', 'TC']",Win,5
"['KC', 'QS']",Win,0
"['JH', 'KC']",Win,2
"['KD', 'AD']",Win,2
"['8S', '2S']",Loss,2
"['9C', 'QS']",Win,2
"['JD', '5H']",Loss,3
"['3C', '7C']",Loss,0
"['4S', 'JH']",Loss,2
"['3D', '6H']",Loss,0
"['KS', '2D']",Win,0
"['2C', 'KS']",Loss,2
"['5C', 'KS']",Win,4
"['AD', '3S']",Loss,0
"['8H', '2S']",Win,0
"['JC', '2C']",Win,2
"['JH', 'TD']",Loss,2
"['AC', '6D']",Loss,2
"['4D', '5S']",Win,3
"['4C', 'TD']",Win,4
"['QH', '7D']",Loss,2
"['KH', '4D']",Tie,2
"['QS', 'TH']",Loss,2
"['8S', '3H']",Win,2
"['TH', 'TC']",Win,3
"['QH', '8H']",Win,5
"['3C', '4D']",Loss,2
"['QD', '2H']",Loss,0
"['4D', '8S']",Loss,4
"['6S', '9C']",Loss,3
"['5C', '6C']",Loss,2
"['5D', '4S']",Win,2
"['AC', '7C']",Win,2
"['2D', '9H']",Win,3
"['KS', '3C']",Win,2
"['3D', 'TS']",Win,4
"['KH', 'TD']",Win,2
"['QH', 'KH']",Win,7
"['JS', '5S']",Loss,0
"['QC', 'TD']",Loss,0
"['3H', '8S']",Loss,2
"['7S', 'AC']",Loss,2
"['6S', 'TH']",Loss,2
"['4H', 'TC']",Loss,2
"['9D', '8D']",Loss,2
"['3C', 'QC']",Tie,3
"['3S', '7C']",Win,3
"['6S', 'AD']",Loss,2
"['5D', '5H']",Win,8
"['AD', '4S']",Loss,2
"['QS', 'TC']",Win,4
"['8C', 'QH']",Tie,4
"['6S', 'JC']",Tie,3
"['AD', 'KH']",Loss,0
"['TS', 'TD']",Loss,2
"['2H', 'AH']",Win,0
"['6C', 'AH']",Loss,0
"['6H', '6C']",Win,3
"['KS', '8D']",Loss,0
"['7S', '3D']",Loss,0
"['AH', '6S']",Win,2
"['JH', '5S']",Tie,2
"['AS', 'JS']",Win,3
"['TH', '6C']",Loss,0
"['7H', 'JH']",Loss,3
"['JC', 'AS']",Tie,2
"['TS', 'JH']",Win,2
"['2S', 'JH']",Win,2
"['3H', 'AH']",Win,7
"['KD', 'KS']",Win,3
"['KC', '3C']",Win,2
"['TH', '6C']",Loss,2
"['AS', '7S']",Loss,0
"['QH', 'KH']",Loss,0
"['TD', '5D']",Loss,0
"['KS', '5H']",Win,2
"['6H', 'JH']",Loss,0
"['3S', 'KC']",Win,2
"['4S', '5H']",Win,2
"['2S', 'AC']",Loss,0
"['AS', '5H']",Loss,2
"['9H', 'AS']",Win,2
"['2H', '9S']",Win,2
"['JD', '5H']",Win,6
"['8S', '9S']",Win,0
"['3D', 'KS']",Win,2
"['TC', 'AH']",Win,2
"['KH', '5C']",Loss,2
"['3S', '8C']",Loss,0
"['QS', 'KC']",Win,7
"['4S', '6C']",Win,2
"['JD', '5S']",Loss,4
"['QS', '7H']",Loss,2
"['7S', 'AH']",Win,2
"['JD', '6D']",Loss,0
"['4S', 'AC']",Win,4
"['7S', '9S']",Win,6
"['9C', 'QS']",Win,6
"['3H', '9S']",Win,3
"['2S', 'KC']",Win,3
"['5C', 'AH']",Win,4
"['9H', 'AS']",Win,3
"['4C', '8S']",Win,4
"['6S', 'TS']",Loss,2
"['QH', 'AH']",Loss,2
"['7S', 'KC']",Loss,2
"['8D', '5C']",Loss,2
"['JC', 'AD']",Loss,2
"['TD', '3S']",Loss,3
"['5D', '7S']",Loss,0
"['8H', '7S']",Win,2
"['QS', 'QH']",Loss,3
"['TH', '8D']",Loss,2
"['3C', 'AD']",Loss,2
"['2D', '7S']",Win,3
"['TH', 'QD']",Win,3
"['AH', 'KD']",Loss,2
"['KS', '9H']",Win,4
"['2C', 'TS']",Loss,2
"['3H', '4S']",Loss,0
"['5D', 'TH']",Win,3
"['7H', 'JD']",Loss,2
"['6H', '8S']",Loss,0
"['TS', '3S']",Loss,3
"['9H', '2D']",Loss,3
"['QH', 'TS']",Win,3
"['JS', '5S']",Win,6
"['JH', 'TC']",Loss,2
"['3H', 'AS']",Loss,2
"['7C', '2S']",Tie,3
"['4C', '3S']",Win,4
"['AH', 'JD']",Loss,2
"['AS', '8H']",Loss,0
"['KC', '4D']",Win,2
"['QS', 'KS']",Win,2
"['TH', 'AS']",Win,4
"['JC', '5H']",Loss,3
"['AC', '7C']",Win,3
"['7D', '4D']",Loss,0
"['4S', '2C']",Loss,0
"['AC', 'QH']",Win,2
"['5S', '2S']",Loss,2
"['KC', 'TS']",Win,2
"['3D', 'TC']",Loss,2
"['8C', '4C']",Loss,2
"['4D', 'QS']",Win,0
"['7C', '6D']",Loss,2
"['5D', 'QD']",Win,0
"['2D', '4C']",Win,2
"['5C', '7C']",Loss,2
"['2S', '9C']",Loss,5
"['TD', '7H']",Loss,2
"['2S', '8S']",Win,2
"['5C', '9C']",Loss,3
"['KD', 'KH']",Win,3
"['QD', 'KD']",Loss,2
"['2H', 'JC']",Loss,0
"['8D', 'QS']",Loss,0
"['KS', '4H']",Win,3
"['2C', '7D']",Win,3
"['7C', '5H']",Loss,0
"['3D', '9H']",Win,3
"['2C', 'KS']",Tie,6
"['9C', 'TS']",Loss,2
"['TD', '7C']",Win,5
"['2D', '2C']",Loss,3
"['2C', '6C']",Loss,0
"['JS', 'TH']",Loss,2
"['TD', '8C']",Loss,0
"['6D', 'QD']",Loss,2
"['JS', '8S']",Win,3
"['QS', 'TD']",Win,2
"['8H', '4D']",Loss,3
"['QS', '9H']",Win,2
"['6H', 'KH']",Win,3
"['9D', '6C']",Win,2
"['KD', '8H']",Loss,2
"['7D', 'QD']",Win,3
"['AH', '4H']",Loss,0
"['TD', '7H']",Loss,0
"['3D', '7H']",Win,5
"['4S', 'JS']",Loss,3
"['8D', 'AC']",Win,2
"['TH', '2S']",Win,2
"['4S', '6S']",Win,4
"['7H', '8H']",Loss,3
"['9C', '4D']",Loss,2
"['AS', '4C']",Win,2
"['6S', '8S']",Loss,0
"['4S', 'QH']",Win,2
"['KC', '6S']",Loss,3
"['AH', '5S']",Win,3
"['9H', 'QC']",Loss,0
"['9S', '2S']",Win,6
"['3D', '3S']",Loss,2
"['QD', 'TS']",Win,2
"['JC', '5C']",Loss,0
"['JC', 'TC']",Win,2
"['5D', '6S']",Win,2
"['3D', '6D']",Loss,3
"['3H', '5S']",Win,3
"['9S', '6H']",Loss,2
"['8H', '2C']",Win,5
"['3C', 'AH']",Loss,2
"['JD', '4C']",Win,2
"['8H', '6S']",Loss,0
"['TS', 'KS']",Win,6
"['6C', 'KD']",Tie,3
"['2C', '9D']",Loss,0
"['7D', 'AC']",Win,3
"['2C', '7D']",Win,2
"['QD', 'KH']",Win,3
"['5D', 'AH']",Loss,2
"['KC', '7C']",Win,2
"['AH', '2H']",Loss,0
"['TH', '2S']",Loss,2
"['8C', 'TD']",Loss,0
"['6D', 'QD']",Tie,2
"['6H', '8D']",Loss,2
"['QD', '8S']",Loss,2
"['3C', '7H']",Loss,2
"['7D', '6C']",Loss,0
"['QH', '5S']",Loss,2
"['3H', '7D']",Win,2
"['2C', '6C']",Win,3
"['7S', '7D']",Win,7
"['7S', '8S']",Win,2
"['KS', '3D']",Win,2
"['KH', '4D']",Loss,2
"['3C', 'KD']",Win,5
"['AS', 'QC']",Win,2
"['KC', '3S']",Loss,2
"['KH', '6C']",Win,3
"['3S', 'KD']",Win,2
"['JD', 'QD']",Win,2
"['JC', 'KH']",Loss,0
"['9S', 'JD']",Loss,2
"['6D', 'KC']",Loss,0
"['TC', '6D']",Loss,2
"['8S', 'KD']",Loss,0
"['KH', 'JC']",Win,2
"['3D', 'JH']",Win,0
"['2S', '9D']",Loss,0
"['TC', 'QH']",Loss,2
"['4S', 'AS']",Win,3
"['AD', 'JS']",Win,2
"['2D', 'AD']",Win,3
"['QS', '3S']",Tie,3
"['5C', '5D']",Win,7
"['2C', '8D']",Loss,2
"['QD', '5C']",Loss,2
"['3S', 'TH']",Win,2
"['2S', '5H']",Loss,0
"['5D', '5H']",Loss,7
"['KD', '7S']",Win,5
"['4D', 'KH']",Loss,2
"['2D', '4S']",Loss,3
"['3H', '2D']",Loss,3
"['TH', '4H']",Loss,0
"['2H', '3S']",Loss,0
"['3D', 'JS']",Win,2
"['TC', '5D']",Win,3
"['4S', '8D']",Win,2
"['JC', '8S']",Loss,0
"['7D', '6H']",Win,2
"['TH', '7H']",Loss,3
"['TH', '6H']",Win,3
"['JH', 'TC']",Loss,0
"['JC', 'KS']",Win,2
"['QC', 'TC']",Loss,2
"['7C', '8D']",Win,3
"['8H', 'TC']",Loss,4
"['4H', '2D']",Loss,0
"['7D', '2C']",Loss,2
"['2S', '9S']",Loss,3
"['2D', '3S']",Loss,0
"['9C', '4D']",Loss,3
"['AS', '7C']",Win,2
"['2S', 'AS']",Win,3
"['2H', '3S']",Loss,2
"['9C', 'TD']",Win,2
"['7S', '4D']",Loss,0
"['QH', 'TC']",Loss,2
"['2D', 'JC']",Loss,2
"['TC', '6S']",Loss,0
"['JH', '2H']",Loss,2
"['3C', '3S']",Win,7
"['7C', '8H']",Win,2
"['7H', '9S']",Win,3
"['7H', '4D']",Loss,2
"['JS', '4H']",Win,3
"['8S', 'QC']",Win,0
"['JS', '2S']",Loss,2
"['8C', '6S']",Loss,2
"['KH', '3H']",Loss,3
"['AS', 'AD']",Win,2
"['7S', '8C']",Tie,4
"['6H', '2D']",Tie,7
"['AH', 'KC']",Loss,2
"['3D', '2S']",Win,7
"['TC', 'QH']",Loss,0
"['3H', 'KC']",Tie,2
"['8C', '5C']",Loss,0
"['QD', '3S']",Win,3
"['8C', 'AH']",Win,0
"['AC', '3C']",Win,3
"['9D', '2S']",Win,2
"['KC', '5S']",Loss,2
"['QH', 'QD']",Loss,2
"['3D', '7C']",Win,2
"['AD', 'QD']",Win,2
"['4D', 'AH']",Loss,0
"['8S', 'QD']",Loss,0
"['7H', '7S']",Win,2
"['TD', 'QS']",Win,0
"['5S', '8D']",Win,3
"['JH', 'TC']",Tie,2
"['5D', '5H']",Win,4
"['3D', '4C']",Win,5
"['JC', '3C']",Loss,3
"['4C', '8D']",Win,2
"['4C', 'AD']",Win,5
"['5D', 'JS']",Tie,0
"['AD', '8H']",Loss,3
"['7S', '4S']",Win,6
"['7C', 'TS']",Win,3
"['7C', 'JD']",Win,2
"['KD', '3D']",Win,3
"['3S', 'AC']",Win,2
"['6S', 'JC']",Loss,3
"['3D', '6C']",Loss,2
"['8S', 'JH']",Win,2
"['8H', '8D']",Win,7
"['KD', '7H']",Win,2
"['8D', '4H']",Loss,2
"['2D', 'AH']",Loss,3
"['9S', '6S']",Loss,2
"['AH', 'JC']",Loss,0
"['KC', '5H']",Win,3
"['4H', '9C']",Loss,2
"['TH', 'JH']",Win,4
"['8H', '9D']",Win,3
"['4S', 'JD']",Win,2
"['9H', '4D']",Loss,2
"['7S', '2C']",Win,3
"['JS', 'JD']",Win,2
"['6C', '8D']",Tie,3
"['3H', 'KD']",Loss,2
